source_path,file_type,size,sha256,purpose,related_module,destination_path,action,reason,test_status
07硬件资料/01.板级文件/01.核心板/04.封装库/lib/create_devices.log,data-or-source,10074,d0e8734eee049e1b0966b73e8ba61a1fa5d14486bc259073fd5de99746bfa54e,vendor hardware or platform reference,vendor-hardware-reference,,REMOVE_GENERATED,"generated cache, build output, runtime capture, model artifact, or reproducible intermediate",not_applicable
07硬件资料/01.板级文件/01.核心板/04.封装库/lib/devices.map,data-or-source,2097,9982b0a30ad5948d16387eb8941df85e95b5de201ea3c538ccec6ea0731eb30a,vendor hardware or platform reference,vendor-hardware-reference,10_archive/sanda_ss928/source-reference/07硬件资料/01.板级文件/01.核心板/04.封装库/lib/devices.map,ARCHIVE,reference-only SDK/vendor/mirror material is indexed at the exact source commit and not added to the formal runtime,not_applicable
07硬件资料/01.板级文件/01.核心板/04.封装库/lib/df40c-100dp-0_4.dra,data-or-source,77712,c5e3722f7a8a5303af8e645f06600560241c99904c7d956f7f045db5f9ed3d00,vendor hardware or platform reference,vendor-hardware-reference,10_archive/sanda_ss928/source-reference/07硬件资料/01.板级文件/01.核心板/04.封装库/lib/df40c-100dp-0_4.dra,ARCHIVE,reference-only SDK/vendor/mirror material is indexed at the exact source commit and not added to the formal runtime,not_applicable
07硬件资料/01.板级文件/01.核心板/04.封装库/lib/df40c-100dp-0_4.psm,data-or-source,34708,15f9ed7252724b6a7fcc1a3776815e096266f3b1c48e686ead7f0173ad5d17aa,vendor hardware or platform reference,vendor-hardware-reference,10_archive/sanda_ss928/source-reference/07硬件资料/01.板级文件/01.核心板/04.封装库/lib/df40c-100dp-0_4.psm,ARCHIVE,reference-only SDK/vendor/mirror material is indexed at the exact source commit and not added to the formal runtime,not_applicable
07硬件资料/01.板级文件/01.核心板/04.封装库/lib/dump_libraries.log,data-or-source,3198,f08482ceb81c79bc7eb14124a77b737d3683104f65886c7cc0ff60aa38b876c3,vendor hardware or platform reference,vendor-hardware-reference,,REMOVE_GENERATED,"generated cache, build output, runtime capture, model artifact, or reproducible intermediate",not_applicable
07硬件资料/01.板级文件/01.核心板/04.封装库/lib/esd-0707.dra,data-or-source,64156,c5f8239e28c0bfa00163b8c8c3c1f410fa0ad08053bac18d4e5246c700cc0a05,vendor hardware or platform reference,vendor-hardware-reference,10_archive/sanda_ss928/source-reference/07硬件资料/01.板级文件/01.核心板/04.封装库/lib/esd-0707.dra,ARCHIVE,reference-only SDK/vendor/mirror material is indexed at the exact source commit and not added to the formal runtime,not_applicable
07硬件资料/01.板级文件/01.核心板/04.封装库/lib/esd-0707.osm,data-or-source,13876,52e9b8f14746f27e0d1aff4af66faed09da3b2316b33b6c0dc7a565386e22c48,vendor hardware or platform reference,vendor-hardware-reference,10_archive/sanda_ss928/source-reference/07硬件资料/01.板级文件/01.核心板/04.封装库/lib/esd-0707.osm,ARCHIVE,reference-only SDK/vendor/mirror material is indexed at the exact source commit and not added to the formal runtime,not_applicable
07硬件资料/01.板级文件/01.核心板/04.封装库/lib/eta3413s2f.txt,documentation,237,8afcb509158f31e584bd8027e3073a4b2194a1f5a443eb76acae90d3abc130c1,vendor hardware or platform reference,vendor-hardware-reference,10_archive/sanda_ss928/source-reference/07硬件资料/01.板级文件/01.核心板/04.封装库/lib/eta3413s2f.txt,ARCHIVE,reference-only SDK/vendor/mirror material is indexed at the exact source commit and not added to the formal runtime,not_applicable
07硬件资料/01.板级文件/01.核心板/04.封装库/lib/h26m41204hpr.txt,documentation,2238,1ba454c1afe5cf1feac590eb1aa3fd7258354368e1ee471ca10a8a0767ed1416,vendor hardware or platform reference,vendor-hardware-reference,10_archive/sanda_ss928/source-reference/07硬件资料/01.板级文件/01.核心板/04.封装库/lib/h26m41204hpr.txt,ARCHIVE,reference-only SDK/vendor/mirror material is indexed at the exact source commit and not added to the formal runtime,not_applicable
07硬件资料/01.板级文件/01.核心板/04.封装库/lib/hbga997-26-3434.dra,data-or-source,221988,fccbf6aab6d566d875c63622436468c730eae03d0a72de511cc75617cd3bd36d,vendor hardware or platform reference,vendor-hardware-reference,10_archive/sanda_ss928/source-reference/07硬件资料/01.板级文件/01.核心板/04.封装库/lib/hbga997-26-3434.dra,ARCHIVE,reference-only SDK/vendor/mirror material is indexed at the exact source commit and not added to the formal runtime,not_applicable
07硬件资料/01.板级文件/01.核心板/04.封装库/lib/hbga997-26-3434.psm,data-or-source,267524,c9097234814868f5e467df580c7b7bd9a5d72b9344b5a956f667babe501e4515,vendor hardware or platform reference,vendor-hardware-reference,10_archive/sanda_ss928/source-reference/07硬件资料/01.板级文件/01.核心板/04.封装库/lib/hbga997-26-3434.psm,ARCHIVE,reference-only SDK/vendor/mirror material is indexed at the exact source commit and not added to the formal runtime,not_applicable
07硬件资料/01.板级文件/01.核心板/04.封装库/lib/hole2240.dra,data-or-source,59448,9a145249120c032b4c5965842f7fd84f28f662f539cef52bb5a36113396f02ca,vendor hardware or platform reference,vendor-hardware-reference,10_archive/sanda_ss928/source-reference/07硬件资料/01.板级文件/01.核心板/04.封装库/lib/hole2240.dra,ARCHIVE,reference-only SDK/vendor/mirror material is indexed at the exact source commit and not added to the formal runtime,not_applicable
07硬件资料/01.板级文件/01.核心板/04.封装库/lib/hole2240.psm,data-or-source,8028,29d9b63f6fd9ecc5d0b82f397872f8348cd0b7d861580d7d857181ffc9969d4e,vendor hardware or platform reference,vendor-hardware-reference,10_archive/sanda_ss928/source-reference/07硬件资料/01.板级文件/01.核心板/04.封装库/lib/hole2240.psm,ARCHIVE,reference-only SDK/vendor/mirror material is indexed at the exact source commit and not added to the formal runtime,not_applicable
07硬件资料/01.板级文件/01.核心板/04.封装库/lib/hole2_2x4mm.pad,data-or-source,4224,3984f1840ad51cb78add902be17b278f124f1c163ede5373f351c7ae2247e75d,vendor hardware or platform reference,vendor-hardware-reference,10_archive/sanda_ss928/source-reference/07硬件资料/01.板级文件/01.核心板/04.封装库/lib/hole2_2x4mm.pad,ARCHIVE,reference-only SDK/vendor/mirror material is indexed at the exact source commit and not added to the formal runtime,not_applicable
07硬件资料/01.板级文件/01.核心板/04.封装库/lib/hole_2_hole2240_screw-h9.txt,documentation,222,17ebc09fdd93e642ba8c608c8d54d1aac73e537eebe5f381183512cca94564f8,vendor hardware or platform reference,vendor-hardware-reference,10_archive/sanda_ss928/source-reference/07硬件资料/01.板级文件/01.核心板/04.封装库/lib/hole_2_hole2240_screw-h9.txt,ARCHIVE,reference-only SDK/vendor/mirror material is indexed at the exact source commit and not added to the formal runtime,not_applicable
07硬件资料/01.板级文件/01.核心板/04.封装库/lib/hsl1008.dra,data-or-source,61428,7d1ffbf9fa02461414fc60c5362882bbe82dbe218789825bf8eadb3435e45c30,vendor hardware or platform reference,vendor-hardware-reference,10_archive/sanda_ss928/source-reference/07硬件资料/01.板级文件/01.核心板/04.封装库/lib/hsl1008.dra,ARCHIVE,reference-only SDK/vendor/mirror material is indexed at the exact source commit and not added to the formal runtime,not_applicable
07硬件资料/01.板级文件/01.核心板/04.封装库/lib/hsl1008.psm,data-or-source,9448,ee1945c618771b4096041dfc1b7a0a11b0569e590fc1723663f5bf4ffe3b56fc,vendor hardware or platform reference,vendor-hardware-reference,10_archive/sanda_ss928/source-reference/07硬件资料/01.板级文件/01.核心板/04.封装库/lib/hsl1008.psm,ARCHIVE,reference-only SDK/vendor/mirror material is indexed at the exact source commit and not added to the formal runtime,not_applicable
07硬件资料/01.板级文件/01.核心板/04.封装库/lib/hsx4-0302.dra,data-or-source,60392,68ea8915bcca939041a4a92f918bc4859885762e06a7ba83845e55d5d0138ad4,vendor hardware or platform reference,vendor-hardware-reference,10_archive/sanda_ss928/source-reference/07硬件资料/01.板级文件/01.核心板/04.封装库/lib/hsx4-0302.dra,ARCHIVE,reference-only SDK/vendor/mirror material is indexed at the exact source commit and not added to the formal runtime,not_applicable
07硬件资料/01.板级文件/01.核心板/04.封装库/lib/hsx4-0302.psm,data-or-source,9404,9c905263cbb4318cca80ce2a70c2d28c0f53aab81a03d80e45e3116f46aa73d1,vendor hardware or platform reference,vendor-hardware-reference,10_archive/sanda_ss928/source-reference/07硬件资料/01.板级文件/01.核心板/04.封装库/lib/hsx4-0302.psm,ARCHIVE,reference-only SDK/vendor/mirror material is indexed at the exact source commit and not added to the formal runtime,not_applicable
07硬件资料/01.板级文件/01.核心板/04.封装库/lib/k4ube3d4aa-mgcl000.txt,documentation,3048,0820bc559fd7b301f97bd2ad9d18c5a9ab67fd5bf6f4313d97bae4ddcdaf8e0f,vendor hardware or platform reference,vendor-hardware-reference,10_archive/sanda_ss928/source-reference/07硬件资料/01.板级文件/01.核心板/04.封装库/lib/k4ube3d4aa-mgcl000.txt,ARCHIVE,reference-only SDK/vendor/mirror material is indexed at the exact source commit and not added to the formal runtime,not_applicable
07硬件资料/01.板级文件/01.核心板/04.封装库/lib/l_0_lsm2_5r5x5r2_h3_sdsh0502-1r.txt,documentation,256,0da9f846ee69b8d28da10e84d50a149dd1e205ffaa5b021f565aeae381fd8a99,vendor hardware or platform reference,vendor-hardware-reference,10_archive/sanda_ss928/source-reference/07硬件资料/01.板级文件/01.核心板/04.封装库/lib/l_0_lsm2_5r5x5r2_h3_sdsh0502-1r.txt,ARCHIVE,reference-only SDK/vendor/mirror material is indexed at the exact source commit and not added to the formal runtime,not_applicable
07硬件资料/01.板级文件/01.核心板/04.封装库/lib/l_2_hsl1008_1uh.txt,documentation,184,ca264dfe1216422d455db434c89885d20ca439841826d231310322360e2e9f0a,vendor hardware or platform reference,vendor-hardware-reference,10_archive/sanda_ss928/source-reference/07硬件资料/01.板级文件/01.核心板/04.封装库/lib/l_2_hsl1008_1uh.txt,ARCHIVE,reference-only SDK/vendor/mirror material is indexed at the exact source commit and not added to the formal runtime,not_applicable
07硬件资料/01.板级文件/01.核心板/04.封装库/lib/l_lsm2_5r5x5r2_h3_sdsh0502-1r0m.txt,documentation,301,1b1b6ddd3ae84a2ebfb0a0f2f962684c7c046f588446106aeab537bf6abc090a,vendor hardware or platform reference,vendor-hardware-reference,10_archive/sanda_ss928/source-reference/07硬件资料/01.板级文件/01.核心板/04.封装库/lib/l_lsm2_5r5x5r2_h3_sdsh0502-1r0m.txt,ARCHIVE,reference-only SDK/vendor/mirror material is indexed at the exact source commit and not added to the formal runtime,not_applicable
07硬件资料/01.板级文件/01.核心板/04.封装库/lib/led0402.dra,data-or-source,65360,60a1741677a4c322ef82cd10d73c53c0cfe4325d27d9d0ec10c512ef8611a7df,vendor hardware or platform reference,vendor-hardware-reference,10_archive/sanda_ss928/source-reference/07硬件资料/01.板级文件/01.核心板/04.封装库/lib/led0402.dra,ARCHIVE,reference-only SDK/vendor/mirror material is indexed at the exact source commit and not added to the formal runtime,not_applicable
07硬件资料/01.板级文件/01.核心板/04.封装库/lib/led0402.psm,data-or-source,14112,0eeccf1e0b479e8d4a0a9e6b36dcdfe1a05ec9ba0f52791cb83b32725d8cc321,vendor hardware or platform reference,vendor-hardware-reference,10_archive/sanda_ss928/source-reference/07硬件资料/01.板级文件/01.核心板/04.封装库/lib/led0402.psm,ARCHIVE,reference-only SDK/vendor/mirror material is indexed at the exact source commit and not added to the formal runtime,not_applicable
07硬件资料/01.板级文件/01.核心板/04.封装库/lib/led_led0402_led_red.txt,documentation,210,3974cd0115bcb699cf81b054a1ac268a2c4157f52ef90b8b490dc16fc07251d1,vendor hardware or platform reference,vendor-hardware-reference,10_archive/sanda_ss928/source-reference/07硬件资料/01.板级文件/01.核心板/04.封装库/lib/led_led0402_led_red.txt,ARCHIVE,reference-only SDK/vendor/mirror material is indexed at the exact source commit and not added to the formal runtime,not_applicable
07硬件资料/01.板级文件/01.核心板/04.封装库/lib/lsm2_5r5x5r2_h3.dra,data-or-source,62652,2522100c6850a932912791fff8fa3f155cedeb3bf5e9ff36d851fef6e00846dd,vendor hardware or platform reference,vendor-hardware-reference,10_archive/sanda_ss928/source-reference/07硬件资料/01.板级文件/01.核心板/04.封装库/lib/lsm2_5r5x5r2_h3.dra,ARCHIVE,reference-only SDK/vendor/mirror material is indexed at the exact source commit and not added to the formal runtime,not_applicable
07硬件资料/01.板级文件/01.核心板/04.封装库/lib/lsm2_5r5x5r2_h3.psm,data-or-source,11404,483846aafc4fa75cb770fd35e77c96c722edb1ae7b2f115b164db377e75dbaf6,vendor hardware or platform reference,vendor-hardware-reference,10_archive/sanda_ss928/source-reference/07硬件资料/01.板级文件/01.核心板/04.封装库/lib/lsm2_5r5x5r2_h3.psm,ARCHIVE,reference-only SDK/vendor/mirror material is indexed at the exact source commit and not added to the formal runtime,not_applicable
07硬件资料/01.板级文件/01.核心板/04.封装库/lib/mark40-120-bot.pad,data-or-source,3212,41f3ddcc128fc04a44026c49d059f5376ea09a72aecf4fcf511e67fb5a67c40e,vendor hardware or platform reference,vendor-hardware-reference,10_archive/sanda_ss928/source-reference/07硬件资料/01.板级文件/01.核心板/04.封装库/lib/mark40-120-bot.pad,ARCHIVE,reference-only SDK/vendor/mirror material is indexed at the exact source commit and not added to the formal runtime,not_applicable
07硬件资料/01.板级文件/01.核心板/04.封装库/lib/mark40-120.pad,data-or-source,3208,2ae7bdfd53cd260dc50dbe7e25885b73d57f0d97dd1be3d461bdcde221061083,vendor hardware or platform reference,vendor-hardware-reference,10_archive/sanda_ss928/source-reference/07硬件资料/01.板级文件/01.核心板/04.封装库/lib/mark40-120.pad,ARCHIVE,reference-only SDK/vendor/mirror material is indexed at the exact source commit and not added to the formal runtime,not_applicable
07硬件资料/01.板级文件/01.核心板/04.封装库/lib/mlcc_sc0402_01uf.txt,documentation,236,3a54a5a8c8bb294619566e24ee70b53b044060cb3f79a59e1d86b714d880267e,vendor hardware or platform reference,vendor-hardware-reference,10_archive/sanda_ss928/source-reference/07硬件资料/01.板级文件/01.核心板/04.封装库/lib/mlcc_sc0402_01uf.txt,ARCHIVE,reference-only SDK/vendor/mirror material is indexed at the exact source commit and not added to the formal runtime,not_applicable
07硬件资料/01.板级文件/01.核心板/04.封装库/lib/pad80cir80u.pad,data-or-source,4216,ce2dae0e29f56a1c1b44dbb942ff7f88aa10a4c29de101b94bb9937df44f73cb,vendor hardware or platform reference,vendor-hardware-reference,10_archive/sanda_ss928/source-reference/07硬件资料/01.板级文件/01.核心板/04.封装库/lib/pad80cir80u.pad,ARCHIVE,reference-only SDK/vendor/mirror material is indexed at the exact source commit and not added to the formal runtime,not_applicable
07硬件资料/01.板级文件/01.核心板/04.封装库/lib/r018x020s.pad,data-or-source,3208,2f9bc2e386f052bc244cd91cc93cab2c7530acae6979240ce0d73dc0f865c724,vendor hardware or platform reference,vendor-hardware-reference,10_archive/sanda_ss928/source-reference/07硬件资料/01.板级文件/01.核心板/04.封装库/lib/r018x020s.pad,ARCHIVE,reference-only SDK/vendor/mirror material is indexed at the exact source commit and not added to the formal runtime,not_applicable
